abs_ssc,name,state,area
12277,Larbert,New South Wales,86.90
12278,Largs,New South Wales,7.68
12279,Larnook,New South Wales,61.86
12280,Larras Lee,New South Wales,112.83
12281,Laughtondale,New South Wales,27.06
12282,Laurel Hill,New South Wales,6.14
12283,Laurieton,New South Wales,4.33
12284,Lavadia,New South Wales,29.81
12285,Lavender Bay,New South Wales,0.16
12286,Laverstock,New South Wales,78.79
12287,Lavington,New South Wales,14.78
12288,Lawrence (NSW),New South Wales,132.36
12289,Lawson (NSW),New South Wales,7.29
12290,Leadville,New South Wales,247.52
12291,Leconfield,New South Wales,8.56
12292,Lee Creek,New South Wales,48.74
12293,Leeton,New South Wales,230.79
12294,Leets Vale,New South Wales,9.27
12295,Leeville,New South Wales,75.96
12296,Legume,New South Wales,216.92
12297,Leichhardt (NSW),New South Wales,2.60
12298,Lemington,New South Wales,52.03
12299,Lemon Tree,New South Wales,8.50
12300,Lemon Tree Passage,New South Wales,2.97
12301,Len Waters Estate,New South Wales,1.09
12302,Lenaghan,New South Wales,6.08
12303,Lennox Head,New South Wales,20.71
12304,Leonay,New South Wales,2.47
12305,Leppington,New South Wales,20.33
12306,Lerida,New South Wales,81.28
12307,Lethbridge Park,New South Wales,1.62
12308,Leumeah,New South Wales,4.05
12309,Leura,New South Wales,11.63
12310,Levenstrath,New South Wales,8.15
12311,Lewinsbrook,New South Wales,28.65
12312,Lewis Ponds,New South Wales,96.70
12313,Lewisham (NSW),New South Wales,0.64
12314,Leycester,New South Wales,15.54
12315,Liberty Grove,New South Wales,0.23
12316,Lidcombe,New South Wales,6.80
12317,Liddell,New South Wales,34.18
12318,Lidsdale,New South Wales,69.72
12319,Lidster,New South Wales,126.64
12320,Lightning Ridge,New South Wales,2138.79
12321,Lilli Pilli (Eurobodalla - NSW),New South Wales,2.84
12322,Lilli Pilli (Sutherland Shire - NSW),New South Wales,0.61
12323,Lillian Rock,New South Wales,13.68
12324,Lilydale (NSW),New South Wales,62.17
12325,Lilyfield,New South Wales,2.16
12326,Lilyvale (NSW),New South Wales,18.18
12327,Limbri,New South Wales,168.38
12328,Limeburners Creek (Mid-Coast - NSW),New South Wales,62.67
12329,Limeburners Creek (Port Macquarie-Hastings - NSW),New South Wales,70.07
12330,Limekilns,New South Wales,67.82
12331,Limerick,New South Wales,48.55
12332,Limestone (NSW),New South Wales,112.53
12333,Limpinwood,New South Wales,54.31
12334,Linburn,New South Wales,40.81
12335,Linden (NSW),New South Wales,13.73
12336,Lindendale,New South Wales,13.50
12337,Lindesay,New South Wales,266.48
12338,Lindesay Creek,New South Wales,46.91
12339,Lindfield,New South Wales,5.13
12340,Lindifferon,New South Wales,175.32
12341,Linley Point,New South Wales,0.20
12342,Lionsville,New South Wales,181.27
12343,Lisarow,New South Wales,10.86
12344,Lismore (NSW),New South Wales,3.68
12345,Lismore Heights,New South Wales,1.84
12346,Liston,New South Wales,77.05
12347,Lithgow,New South Wales,5.98
12348,Little Back Creek,New South Wales,14.00
12349,Little Bay,New South Wales,2.46
12350,Little Billabong,New South Wales,463.90
12351,Little Forest,New South Wales,24.76
12352,Little Hartley,New South Wales,24.53
12353,Little Jacks Creek,New South Wales,99.19
12354,Little Jilliby,New South Wales,3.68
12355,Little Pelican,New South Wales,0.31
12356,Little Plain,New South Wales,62.97
12357,Little River (NSW),New South Wales,22.72
12358,Little Topar,New South Wales,3631.75
12359,Little Wobby,New South Wales,1.49
12360,Littleton,New South Wales,1.00
12361,Liverpool,New South Wales,6.36
12362,Llanarth (NSW),New South Wales,2.45
12363,Llandilo,New South Wales,18.63
12364,Llangothlin,New South Wales,134.07
12365,Lloyd,New South Wales,4.68
12366,Loadstone,New South Wales,18.83
12367,Lochiel (NSW),New South Wales,84.23
12368,Lochinvar,New South Wales,20.26
12369,Lockhart,New South Wales,485.68
12370,Locksley (NSW),New South Wales,21.56
12371,Loftus,New South Wales,2.53
12372,Loftville,New South Wales,2.18
12373,Logans Crossing,New South Wales,6.71
12374,Logie Brae,New South Wales,128.58
12375,Londonderry (NSW),New South Wales,36.25
12376,Long Beach,New South Wales,9.61
12377,Long Flat (NSW),New South Wales,9.78
12378,Long Jetty,New South Wales,2.54
12379,Long Plain (Inverell - NSW),New South Wales,46.07
12380,Long Plain (Snowy Monaro Regional - NSW),New South Wales,114.66
12381,Long Point (Campbelltown - NSW),New South Wales,2.01
12382,Long Point (Singleton - NSW),New South Wales,7.54
12383,Longarm,New South Wales,86.04
12384,Longreach (NSW),New South Wales,13.70
12385,Longueville,New South Wales,0.99
12386,Loomberah,New South Wales,301.56
12387,Lord Howe Island,New South Wales,16.29
12388,Lords Hill,New South Wales,89.18
12389,Lorn,New South Wales,4.59
12390,Lorne (NSW),New South Wales,50.72
12391,Lost River,New South Wales,116.00
12392,Lostock,New South Wales,62.90
12393,Louisa Creek,New South Wales,28.02
12394,Louth,New South Wales,6516.28
12395,Louth Park,New South Wales,12.02
12396,Lovedale,New South Wales,48.54
12397,Lovett Bay,New South Wales,0.45
12398,Lowanna,New South Wales,158.94
12399,Lower Acacia Creek,New South Wales,47.76
12400,Lower Bago,New South Wales,11.74
12401,Lower Belford,New South Wales,41.77
12402,Lower Boro,New South Wales,171.66
12403,Lower Bottle Creek,New South Wales,30.06
12404,Lower Creek,New South Wales,250.44
12405,Lower Duck Creek,New South Wales,78.40
12406,Lower Dyraaba,New South Wales,19.14
12407,Lower Lewis Ponds,New South Wales,41.67
12408,Lower Macdonald,New South Wales,10.21
12409,Lower Mangrove,New South Wales,16.54
12410,Lower Pappinbarra,New South Wales,15.03
12411,Lower Peacock,New South Wales,32.75
12412,Lower Portland,New South Wales,60.06
12413,Lower Southgate,New South Wales,73.28
12414,Lowesdale,New South Wales,147.91
12415,Lowther,New South Wales,34.25
12416,Loxford,New South Wales,9.13
12417,Lucas Heights,New South Wales,9.93
12418,Lucknow (NSW),New South Wales,23.14
12419,Luddenham,New South Wales,44.10
12420,Lue,New South Wales,118.37
12421,Lugarno,New South Wales,2.68
12422,Lurnea,New South Wales,2.50
12423,Luskintyre,New South Wales,19.12
12424,Lynchs Creek,New South Wales,36.90
12425,Lyndhurst (Armidale Regional - NSW),New South Wales,181.40
12426,Lyndhurst (Blayney - NSW),New South Wales,61.96
12427,Lynwood (NSW),New South Wales,8.04
12428,Mabins Well,New South Wales,413.74
12429,Macdonalds Creek,New South Wales,69.59
12430,Macksville,New South Wales,11.11
12431,Maclean,New South Wales,9.73
12432,Macmasters Beach,New South Wales,5.88
12433,Macquarie Fields,New South Wales,7.01
12434,Macquarie Hills,New South Wales,2.34
12435,Macquarie Links,New South Wales,1.77
12436,Macquarie Marshes,New South Wales,389.74
12437,Macquarie Park,New South Wales,6.76
12438,Macquarie Pass,New South Wales,9.81
12439,Maddens Plains,New South Wales,15.63
12440,Maffra (NSW),New South Wales,76.41
12441,Magenta (NSW),New South Wales,6.46
12442,Magometon,New South Wales,326.09
12443,Maianbar,New South Wales,0.29
12444,Maimuru,New South Wales,57.59
12445,Main Arm,New South Wales,25.78
12446,Main Creek,New South Wales,75.95
12447,Mairjimmy,New South Wales,96.90
12448,Maison Dieu,New South Wales,31.03
12449,Maitland (NSW),New South Wales,5.47
12450,Maitland Bar,New South Wales,21.96
12451,Maitland Vale,New South Wales,11.32
12452,Majors Creek (NSW),New South Wales,69.94
12453,Malabar,New South Wales,3.57
12454,Maldon (NSW),New South Wales,2.08
12455,Mallabula,New South Wales,2.97
12456,Mallan,New South Wales,321.47
12457,Mallanganee,New South Wales,46.56
12458,Mallee,New South Wales,1874.20
12459,Mallowa,New South Wales,731.74
12460,Maloneys Beach,New South Wales,5.19
12461,Malua Bay,New South Wales,12.38
12462,Manar,New South Wales,43.60
12463,Manchester Square,New South Wales,8.46
12464,Mandagery,New South Wales,208.39
12465,Mandalong,New South Wales,52.26
12466,Mandemar,New South Wales,15.74
12467,Mandurama,New South Wales,321.83
12468,Mangerton,New South Wales,1.10
12469,Mangoola,New South Wales,47.27
12470,Mangoplah,New South Wales,220.19
12471,Mangrove Creek,New South Wales,19.19
12472,Mangrove Mountain,New South Wales,76.80
12473,Manildra,New South Wales,351.98
12474,Manilla,New South Wales,70.64
12475,Manly (NSW),New South Wales,5.57
12476,Manly Vale,New South Wales,1.90
12477,Mannering Park,New South Wales,7.13
12478,Manning Point,New South Wales,3.00
12479,Mannus,New South Wales,97.81
12480,Manobalai,New South Wales,147.53
12481,Manton (NSW),New South Wales,71.20
12482,Manyana,New South Wales,2.38
12483,Maragle,New South Wales,274.13
12484,Maraylya,New South Wales,20.47
12485,Marayong,New South Wales,2.72
12486,March,New South Wales,13.42
12487,Marchmont,New South Wales,53.29
12488,Mardi,New South Wales,9.50
12489,Marengo (NSW),New South Wales,250.26
12490,Mares Run,New South Wales,56.31
12491,Marinna,New South Wales,76.04
12492,Marks Point,New South Wales,1.26
12493,Markwell,New South Wales,53.32
12494,Marlee,New South Wales,61.30
12495,Marlo Merrican,New South Wales,52.16
12496,Marlow,New South Wales,1.18
12497,Marlowe,New South Wales,48.32
12498,Marmong Point,New South Wales,0.89
12499,Marom Creek,New South Wales,25.23
12500,Maroota,New South Wales,57.11
12501,Maroubra,New South Wales,5.92
12502,Marrangaroo,New South Wales,70.38
12503,Marrar,New South Wales,171.32
12504,Marrickville,New South Wales,5.77
12505,Marsden Park,New South Wales,23.35
12506,Marsfield,New South Wales,3.86
12507,Marshall Mount,New South Wales,11.17
12508,Marshdale,New South Wales,22.53
12509,Marthaguy,New South Wales,1113.29
12510,Martindale,New South Wales,434.76
12511,Martins Creek,New South Wales,33.74
12512,Martinsville,New South Wales,65.52
12513,Marulan,New South Wales,190.04
12514,Maryland (Newcastle - NSW),New South Wales,4.54
12515,Maryland (Tenterfield - NSW),New South Wales,128.51
12516,Marys Mount,New South Wales,152.63
12517,Maryvale (NSW),New South Wales,99.99
12518,Maryville,New South Wales,0.58
12519,Mascot,New South Wales,11.96
12520,Matcham,New South Wales,8.85
12521,Matheson,New South Wales,133.72
12522,Mathoura,New South Wales,546.61
12523,Matong,New South Wales,299.78
12524,Matraville,New South Wales,3.93
12525,Maude (NSW),New South Wales,2410.22
12526,Maules Creek,New South Wales,491.99
12527,Maxwell,New South Wales,70.08
12528,Maybole,New South Wales,97.28
12529,Mayers Flat,New South Wales,34.78
12530,Mayfield (Newcastle - NSW),New South Wales,3.12
12531,Mayfield (Oberon - NSW),New South Wales,15.94
12532,Mayfield (Queanbeyan-Palerang Regional - NSW),New South Wales,91.44
12533,Mayfield (Shoalhaven - NSW),New South Wales,2.23
12534,Mayfield East,New South Wales,0.62
12535,Mayfield North,New South Wales,4.43
12536,Mayfield West,New South Wales,2.31
12537,Mayrung,New South Wales,235.53
12538,Mays Hill,New South Wales,0.30
12539,Mayvale,New South Wales,98.67
12540,McCullys Gap,New South Wales,89.68
12541,McDougalls Hill,New South Wales,3.17
12542,McGraths Hill,New South Wales,3.09
12543,McKees Hill,New South Wales,33.13
12544,McKellars Park,New South Wales,0.44
12545,McLeans Ridges,New South Wales,13.50
12546,McLeods Shoot,New South Wales,6.20
12547,McMahons Point,New South Wales,0.35
12548,McMahons Reef,New South Wales,131.95
12549,Meadow Flat,New South Wales,70.74
12550,Meadowbank (NSW),New South Wales,0.69
12551,Mebbin,New South Wales,42.35
12552,Mebul,New South Wales,101.61
12553,Medlow Bath,New South Wales,4.78
12554,Medowie,New South Wales,42.54
12555,Medway,New South Wales,17.63
12556,Meerschaum Vale,New South Wales,36.89
12557,Megalong Valley,New South Wales,96.07
12558,Megan,New South Wales,47.30
12559,Melbergen,New South Wales,155.54
12560,Melinga,New South Wales,38.00
12561,Mellong,New South Wales,402.09
12562,Mellool,New South Wales,243.70
12563,Melrose Park (NSW),New South Wales,1.08
12564,Melville (NSW),New South Wales,5.58
12565,Memagong,New South Wales,231.40
12566,Menah,New South Wales,39.91
12567,Menai,New South Wales,12.94
12568,Menangle,New South Wales,34.09
12569,Menangle Park,New South Wales,8.72
12570,Mendooran,New South Wales,874.05
12571,Menindee,New South Wales,13316.33
12572,Merah North,New South Wales,593.37
12573,Merewether,New South Wales,6.28
12574,Merewether Heights,New South Wales,0.53
12575,Merimbula,New South Wales,18.07
12576,Meringo,New South Wales,6.48
12577,Mernot,New South Wales,153.67
12578,Meroo,New South Wales,43.56
12579,Meroo Meadow,New South Wales,18.26
12580,Merotherie,New South Wales,96.14
12581,Merriangaah,New South Wales,86.46
12582,Merricumbene,New South Wales,27.66
12583,Merrigal,New South Wales,231.61
12584,Merrill,New South Wales,90.05
12585,Merriwa (NSW),New South Wales,1900.64
12586,Merriwagga,New South Wales,906.85
12587,Merrygoen,New South Wales,181.70
12588,Merrylands,New South Wales,6.75
12589,Merrylands West,New South Wales,1.74
12590,Merungle Hill,New South Wales,42.36
12591,Meryla,New South Wales,102.91
12592,Metford,New South Wales,2.42
12593,Methul,New South Wales,193.34
12594,Metz,New South Wales,196.60
12595,Miamley,New South Wales,316.87
12596,Miandetta (NSW),New South Wales,540.68
12597,Micalo Island,New South Wales,9.96
12598,Michelago,New South Wales,235.54
12599,Middle Arm,New South Wales,131.34
12600,Middle Brook,New South Wales,72.23
12601,Middle Brother,New South Wales,22.55
12602,Middle Cove,New South Wales,1.04
12603,Middle Dural,New South Wales,7.66
12604,Middle Falbrook,New South Wales,11.07
12605,Middle Flat,New South Wales,38.88
12606,Middle Pocket,New South Wales,10.69
12607,Middleton Grange,New South Wales,2.55
12608,Middlingbank,New South Wales,70.97
12609,Midginbil,New South Wales,14.01
12610,Mihi,New South Wales,84.82
12611,Mila,New South Wales,195.42
12612,Milbrodale,New South Wales,157.53
12613,Milbrulong,New South Wales,180.98
12614,Milkers Flat,New South Wales,7.61
12615,Millah Murrah,New South Wales,51.75
12616,Millbank (NSW),New South Wales,120.33
12617,Miller,New South Wales,1.27
12618,Millers Forest,New South Wales,27.81
12619,Millers Point,New South Wales,0.25
12620,Millfield,New South Wales,32.39
12621,Millie,New South Wales,351.48
12622,Millingandi,New South Wales,19.16
12623,Millthorpe,New South Wales,76.41
12624,Milparinka,New South Wales,9158.44
12625,Milperra,New South Wales,5.37
12626,Milroy (Gunnedah - NSW),New South Wales,261.37
12627,Milroy (Mid-Western Regional - NSW),New South Wales,8.04
12628,Milsons Passage,New South Wales,0.64
12629,Milsons Point,New South Wales,0.20
12630,Milton (NSW),New South Wales,16.34
12631,Milvale,New South Wales,296.15
12632,Mimosa (NSW),New South Wales,221.75
12633,Minchinbury,New South Wales,4.19
12634,Mindaribba,New South Wales,24.51
12635,Mingoola (NSW),New South Wales,70.49
12636,Minimbah,New South Wales,36.45
12637,Minjary,New South Wales,21.59
12638,Minmi,New South Wales,8.97
12639,Minnamurra,New South Wales,1.66
12640,Minnie Water,New South Wales,55.95
12641,Minore,New South Wales,87.33
12642,Minto,New South Wales,9.57
12643,Minto Heights,New South Wales,5.96
12644,Mirador,New South Wales,1.77
12645,Miranda (NSW),New South Wales,4.68
12646,Mirannie,New South Wales,101.01
12647,Mirrabooka (NSW),New South Wales,0.78
12648,Mirrool,New South Wales,147.16
12649,Missabotti,New South Wales,141.79
12650,Mitchell (NSW),New South Wales,3.57
12651,Mitchells Flat,New South Wales,34.77
12652,Mitchells Island,New South Wales,33.09
12653,Mittagong,New South Wales,58.42
12654,Moama,New South Wales,583.06
12655,Modanville,New South Wales,9.77
12656,Mogareeka,New South Wales,3.54
12657,Mogendoura,New South Wales,41.72
12658,Moggs Swamp,New South Wales,239.64
12659,Mogilla,New South Wales,51.08
12660,Mogo (Eurobodalla - NSW),New South Wales,106.14
12661,Mogo (Mid-Western Regional - NSW),New South Wales,65.45
12662,Mogo Creek,New South Wales,97.16
12663,Mogood,New South Wales,96.58
12664,Mograni,New South Wales,26.81
12665,Mogriguy,New South Wales,93.67
12666,Mole River,New South Wales,371.84
12667,Moleville Creek,New South Wales,7.81
12668,Mollyan,New South Wales,243.89
12669,Mollymook,New South Wales,1.47
12670,Mollymook Beach,New South Wales,3.34
12671,Molong,New South Wales,420.99
12672,Mona Vale,New South Wales,4.56
12673,Monak,New South Wales,49.00
12674,Monaltrie,New South Wales,19.27
12675,Mondayong,New South Wales,81.74
12676,Mondrook,New South Wales,13.21
12677,Monga,New South Wales,104.54
12678,Mongarlowe,New South Wales,35.41
12679,Mongogarie,New South Wales,67.98
12680,Monia Gap,New South Wales,311.57
12681,Monivae,New South Wales,44.18
12682,Monkerai,New South Wales,125.03
12683,Monteagle,New South Wales,121.64
12684,Montecollum,New South Wales,3.36
12685,Montefiores,New South Wales,7.48
12686,Monterey,New South Wales,1.15
12687,Mooball,New South Wales,11.01
12688,Moobi,New South Wales,55.86
12689,Moogem,New South Wales,136.41
12690,Mookerawa,New South Wales,60.67
12691,Mookima Wybra,New South Wales,59.61
12692,Moolarben,New South Wales,55.15
12693,Moollattoo,New South Wales,81.76
12694,Moolpa,New South Wales,320.38
12695,Moombooldool,New South Wales,128.15
12696,Moonan Brook,New South Wales,199.22
12697,Moonan Flat,New South Wales,152.27
12698,Moonbah,New South Wales,154.77
12699,Moonbi,New South Wales,198.90
12700,Moonbria,New South Wales,265.33
12701,Mooneba,New South Wales,9.27
12702,Moonee,New South Wales,2.99
12703,Moonee Beach,New South Wales,18.22
12704,Mooney Mooney,New South Wales,1.90
12705,Mooney Mooney Creek,New South Wales,18.97
12706,Moonpar,New South Wales,62.01
12707,Mooral Creek,New South Wales,45.65
12708,Moorara,New South Wales,1534.31
12709,Moorbel,New South Wales,15.91
12710,Moore Creek,New South Wales,108.70
12711,Moore Park,New South Wales,1.86
12712,Moorebank,New South Wales,12.52
12713,Moorilda,New South Wales,28.45
12714,Moorland (NSW),New South Wales,37.49
12715,Moorong,New South Wales,18.81
12716,Moorwatha,New South Wales,88.57
12717,Moparrabah,New South Wales,335.03
12718,Moppy,New South Wales,85.07
12719,Morago,New South Wales,195.32
12720,Morangarell,New South Wales,192.35
12721,Morans Crossing,New South Wales,31.93
12722,Moree,New South Wales,3870.55
12723,Morisset,New South Wales,27.06
12724,Morisset Park,New South Wales,1.04
12725,Morning Bay,New South Wales,0.22
12726,Mororo,New South Wales,88.25
12727,Morpeth,New South Wales,4.44
12728,Mortdale,New South Wales,2.88
12729,Mortlake (NSW),New South Wales,0.24
12730,Morton,New South Wales,81.69
12731,Mortons Creek,New South Wales,42.30
12732,Morts Estate,New South Wales,0.82
12733,Morundah,New South Wales,1190.95
12734,Moruya,New South Wales,77.89
12735,Moruya Heads,New South Wales,14.63
12736,Morven (Glen Innes Severn - NSW),New South Wales,116.20
12737,Morven (Greater Hume Shire - NSW),New South Wales,129.65
12738,Mosman,New South Wales,8.65
12739,Moss Vale,New South Wales,78.21
12740,Mossgiel,New South Wales,2471.23
12741,Mossy Point,New South Wales,2.32
12742,Moto,New South Wales,35.44
12743,Moulamein,New South Wales,1845.38
12744,Mount Adrah,New South Wales,136.45
12745,Mount Annan,New South Wales,10.23
12746,Mount Aquila,New South Wales,30.94
12747,Mount Arthur,New South Wales,63.89
12748,Mount Austin,New South Wales,2.57
12749,Mount Burrell,New South Wales,31.66
12750,Mount Colah,New South Wales,11.06
12751,Mount Collins,New South Wales,78.69
12752,Mount Cooper (NSW),New South Wales,71.79
12753,Mount Darragh,New South Wales,61.56
12754,Mount David,New South Wales,64.31
12755,Mount Dee,New South Wales,0.81
12756,Mount Druitt,New South Wales,6.26
12757,Mount Elliot (NSW),New South Wales,2.42
12758,Mount Fairy,New South Wales,91.37
12759,Mount Foster,New South Wales,135.36
12760,Mount Frome,New South Wales,21.71
12761,Mount George (NSW),New South Wales,82.80
12762,Mount Harris,New South Wales,426.36
12763,Mount Hope (NSW),New South Wales,3248.44
12764,Mount Horeb,New South Wales,31.05
12765,Mount Hunter,New South Wales,32.75
12766,Mount Hutton (NSW),New South Wales,3.12
12767,Mount Irvine,New South Wales,9.36
12768,Mount Keira,New South Wales,6.99
12769,Mount Kembla,New South Wales,6.11
12770,Mount Kingiman,New South Wales,30.28
12771,Mount Knowles,New South Wales,37.58
12772,Mount Kuring-Gai,New South Wales,10.58
12773,Mount Lambie,New South Wales,57.82
12774,Mount Lewis,New South Wales,0.33
12775,Mount Lindsey,New South Wales,68.71
12776,Mount Marsden,New South Wales,81.35
12777,Mount Marsh,New South Wales,143.97
12778,Mount Mitchell,New South Wales,204.70
12779,Mount Murray,New South Wales,5.31
12780,Mount Olive (Oberon - NSW),New South Wales,26.89
12781,Mount Olive (Singleton - NSW),New South Wales,38.10
12782,Mount Ousley,New South Wales,0.80
12783,Mount Panorama,New South Wales,6.88
12784,Mount Pleasant (NSW),New South Wales,0.98
12785,Mount Pritchard,New South Wales,3.09
12786,Mount Rankin,New South Wales,100.89
12787,Mount Rivers,New South Wales,31.93
12788,Mount Riverview,New South Wales,3.01
12789,Mount Royal,New South Wales,87.75
12790,Mount Russell,New South Wales,69.96
12791,Mount Saint Thomas,New South Wales,0.65
12792,Mount Seaview,New South Wales,224.06
12793,Mount Tenandra,New South Wales,211.24
12794,Mount Thorley,New South Wales,70.15
12795,Mount Tomah,New South Wales,8.28
12796,Mount Vernon,New South Wales,6.54
12797,Mount Victoria,New South Wales,16.52
12798,Mount View,New South Wales,28.14
12799,Mount Vincent,New South Wales,35.23
12800,Mount Warning,New South Wales,54.19
12801,Mount Warrigal,New South Wales,1.90
12802,Mount Werong,New South Wales,207.83
12803,Mount White,New South Wales,16.68
12804,Mount Wilson,New South Wales,10.27
12805,Mountain Creek (NSW),New South Wales,144.06
12806,Mountain Lagoon,New South Wales,54.66
12807,Mountain Top,New South Wales,11.55
12808,Mountain View (NSW),New South Wales,12.65
12809,Mourquong,New South Wales,12.93
12810,Mowbray Park,New South Wales,8.85
12811,Mozart,New South Wales,58.86
12812,Mudgee,New South Wales,33.67
12813,Mulbring,New South Wales,27.51
12814,Mulgoa,New South Wales,54.26
12815,Mulgrave (NSW),New South Wales,4.02
12816,Mulguthrie,New South Wales,118.11
12817,Muli Muli,New South Wales,0.57
12818,Mulla,New South Wales,269.80
12819,Mulla Creek,New South Wales,164.46
12820,Mullaley,New South Wales,313.87
12821,Mullamuddy,New South Wales,35.92
12822,Mullaway,New South Wales,1.74
12823,Mullengandra,New South Wales,127.19
12824,Mullengudgery,New South Wales,490.89
12825,Mullion,New South Wales,148.90
12826,Mullion Creek,New South Wales,157.00
12827,Mulloon,New South Wales,104.75
12828,Mullumbimby,New South Wales,27.61
12829,Mullumbimby Creek,New South Wales,11.77
12830,Mulwala,New South Wales,356.93
12831,Mulyandry,New South Wales,214.24
12832,Mumbil,New South Wales,153.02
12833,Mumblebone Plain,New South Wales,373.76
12834,Mumbulla Mountain,New South Wales,44.01
12835,Mummel,New South Wales,51.35
12836,Mummulgum,New South Wales,47.30
12837,Mundamia,New South Wales,12.09
12838,Mundarlo,New South Wales,174.12
12839,Munderoo,New South Wales,143.12
12840,Mundongo,New South Wales,12.59
12841,Mungay Creek,New South Wales,57.96
12842,Munghorn,New South Wales,59.70
12843,Mungindi (NSW),New South Wales,1622.71
12844,Mungo,New South Wales,793.38
12845,Mungo Brush,New South Wales,56.22
12846,Munni,New South Wales,54.66
12847,Munyabla,New South Wales,130.28
12848,Murga,New South Wales,125.34
12849,Murrah,New South Wales,92.55
12850,Murrami,New South Wales,248.58
12851,Murrawombie,New South Wales,399.72
12852,Murray Downs,New South Wales,173.23
12853,Murray Gorge,New South Wales,88.71
12854,Murrays Beach,New South Wales,2.42
12855,Murrays Run,New South Wales,33.85
12856,Murrengenburg,New South Wales,20.70
12857,Murrin Bridge,New South Wales,3.98
12858,Murringo,New South Wales,327.16
12859,Murrulebale,New South Wales,150.25
12860,Murrumbateman,New South Wales,139.00
12861,Murrumbo,New South Wales,120.02
12862,Murrumbucca,New South Wales,151.58
12863,Murrumburrah,New South Wales,43.44
12864,Murrurundi,New South Wales,73.04
12865,Murulla,New South Wales,65.77
12866,Murwillumbah,New South Wales,12.00
12867,Muscle Creek,New South Wales,88.51
12868,Muswellbrook,New South Wales,262.40
12869,Mutawintji,New South Wales,6301.30
12870,Muttama,New South Wales,163.21
12871,Myall Creek,New South Wales,140.38
12872,Myall Lake,New South Wales,63.47
12873,Myall Park (NSW),New South Wales,266.42
12874,Myalla (NSW),New South Wales,80.14
12875,Mylestom,New South Wales,3.60
12876,Mylneford,New South Wales,13.03
12877,Myocum,New South Wales,32.31
12878,Myola (NSW),New South Wales,1.10
12879,Myrtle Creek (NSW),New South Wales,213.44
12880,Myrtle Mountain,New South Wales,42.44
12881,Myrtle Park,New South Wales,83.69
12882,Myrtleville,New South Wales,161.85
12883,Mystery Bay,New South Wales,3.43
12884,Myuna Bay,New South Wales,7.56
12885,Nabiac,New South Wales,143.70
12886,Nadgee,New South Wales,419.72
12887,Nambucca Heads,New South Wales,30.92
12888,Namoi River,New South Wales,297.50
12889,Nana Glen,New South Wales,65.02
12890,Nangus,New South Wales,246.95
12891,Nanima,New South Wales,67.41
12892,Napier Lane,New South Wales,256.63
12893,Napoleon Reef,New South Wales,34.94
12894,Naradhan,New South Wales,621.67
12895,Narara,New South Wales,8.24
12896,Narellan,New South Wales,4.28
12897,Narellan Vale,New South Wales,2.48
12898,Naremburn,New South Wales,1.25
12899,Narone Creek,New South Wales,4.48
12900,Narooma,New South Wales,120.23
12901,Narrabarba,New South Wales,106.32
12902,Narrabeen,New South Wales,2.20
12903,Narrabri,New South Wales,1293.98
12904,Narraburra,New South Wales,122.75
12905,Narran Lake,New South Wales,890.50
12906,Narrandera,New South Wales,357.86
12907,Narrangullen,New South Wales,148.60
12908,Narrawa,New South Wales,298.24
12909,Narrawallee,New South Wales,3.66
12910,Narraweena,New South Wales,1.78
12911,Narromine,New South Wales,1907.98
12912,Narwee,New South Wales,1.27
12913,Nashdale,New South Wales,26.70
12914,Nashua,New South Wales,18.13
12915,Nattai,New South Wales,51.63
12916,Naughtons Gap,New South Wales,9.86
12917,Neath,New South Wales,3.36
12918,Nebea,New South Wales,220.73
12919,Neilrex,New South Wales,164.89
12920,Nelligen,New South Wales,70.38
12921,Nelson (Bega Valley - NSW),New South Wales,34.64
12922,Nelson (The Hills Shire - NSW),New South Wales,4.92
12923,Nelson Bay (NSW),New South Wales,15.66
12924,Nelsons Plains,New South Wales,20.87
12925,Nelungaloo,New South Wales,110.50
12926,Nemingha,New South Wales,33.38
12927,Nericon,New South Wales,64.62
12928,Neringla,New South Wales,192.90
12929,Nerong,New South Wales,176.58
12930,Nerriga,New South Wales,134.56
12931,Nerrigundah,New South Wales,169.76
12932,Nethercote,New South Wales,58.82
12933,Neurea,New South Wales,121.50
12934,Neutral Bay,New South Wales,1.28
12935,Never Never,New South Wales,92.13
12936,Nevertire,New South Wales,677.28
12937,Neville,New South Wales,205.36
12938,New Berrima,New South Wales,3.39
12939,New Brighton,New South Wales,1.75
12940,New Buildings,New South Wales,31.60
12941,New Italy,New South Wales,71.75
12942,New Lambton,New South Wales,5.30
12943,New Lambton Heights,New South Wales,2.91
12944,New Mexico,New South Wales,102.03
12945,New Park,New South Wales,5.34
12946,New Valley,New South Wales,203.97
12947,Newbold,New South Wales,5.92
12948,Newbridge (NSW),New South Wales,82.99
12949,Newcastle,New South Wales,1.16
12950,Newcastle East,New South Wales,0.52
12951,Newcastle West,New South Wales,0.87
12952,Newee Creek,New South Wales,28.58
12953,Newington (NSW),New South Wales,0.93
12954,Newnes,New South Wales,50.88
12955,Newnes Plateau,New South Wales,429.32
12956,Newport (NSW),New South Wales,3.81
12957,Newrybar,New South Wales,20.99
12958,Newstead (NSW),New South Wales,86.13
12959,Newton Boyd,New South Wales,588.69
12960,Newtown (NSW),New South Wales,1.58
12961,Niagara Park,New South Wales,4.78
12962,Niangala,New South Wales,691.84
12963,Niemur,New South Wales,270.08
