school_id,name,suburb,state,postcode,sector,school_type,lat,lng
41327,Marsden High School,West Ryde,NSW,2114,Government,Secondary,-33.803326,151.071124
41328,Chatswood High School,Chatswood,NSW,2067,Government,Secondary,-33.800013,151.175324
41329,Riverside Girls High School,Gladesville,NSW,2111,Government,Secondary,-33.840079,151.141467
41330,Asquith Boys High School,Asquith,NSW,2077,Government,Secondary,-33.69233019,151.1027442
41331,Mosman High School,Mosman,NSW,2088,Government,Secondary,-33.829677,151.243425
41332,The Forest High School,Frenchs Forest,NSW,2086,Government,Secondary,-33.750298,151.2298
41333,Pittwater High School,Mona Vale,NSW,2103,Government,Secondary,-33.668259,151.302664
41334,Castle Hill High School,Castle Hill,NSW,2154,Government,Secondary,-33.726635,150.999534
41335,St Ives High School,St Ives,NSW,2075,Government,Secondary,-33.740147,151.167078
41336,Ryde Secondary College,Ryde,NSW,2112,Government,Secondary,-33.813316,151.119176
41337,Ku-ring-gai High School,North Turramurra,NSW,2074,Government,Secondary,-33.690973,151.153809
41338,Killarney Heights High School,Killarney Heights,NSW,2087,Government,Secondary,-33.771925,151.215215
41339,Turramurra High School,South Turramurra,NSW,2074,Government,Secondary,-33.757307,151.114786
41340,Pennant Hills High School,Pennant Hills,NSW,2120,Government,Secondary,-33.733692,151.061087
41341,Carlingford High School,Carlingford,NSW,2118,Government,Secondary,-33.76585731,151.0511899
41342,Barrenjoey High School,Avalon Beach,NSW,2107,Government,Secondary,-33.63117,151.333926
41343,Killara High School,Killara,NSW,2071,Government,Secondary,-33.756575,151.174102
41344,Davidson High School,Frenchs Forest,NSW,2086,Government,Secondary,-33.74468,151.205465
41345,Galston High School,Galston,NSW,2159,Government,Secondary,-33.660931,151.042348
41346,Muirfield High School,North Rocks,NSW,2151,Government,Secondary,-33.764695,151.022294
41347,Northern Beaches Secondary College Cromer Campus,Cromer,NSW,2099,Government,Secondary,-33.737765,151.284453
41348,Narrabeen Sports High School,North Narrabeen,NSW,2101,Government,Secondary,-33.700941,151.298401
41349,Northern Beaches Secondary College Manly Campus,North Curl Curl,NSW,2099,Government,Secondary,-33.762416,151.281334
41350,Cherrybrook Technology High School,Cherrybrook,NSW,2126,Government,Secondary,-33.719852,151.037583
41351,Northern Beaches Secondary College Mackellar Girls Campus,Manly Vale,NSW,2093,Government,Secondary,-33.782109,151.272401
41352,Northern Beaches Secondary College Balgowlah Boys Campus,Balgowlah,NSW,2093,Government,Secondary,-33.796405,151.254607
41353,Epping Boys High School,Eastwood,NSW,2122,Government,Secondary,-33.769453,151.099645
41354,Appin Public School,Appin,NSW,2560,Government,Primary,-34.198417,150.78766
41355,Auburn North Public School,Auburn,NSW,2144,Government,Primary,-33.841669,151.038618
41356,Auburn West Public School,Auburn,NSW,2144,Government,Primary,-33.860931,151.019764
41357,Austral Public School,Austral,NSW,2179,Government,Primary,-33.934487,150.812638
41359,Greenacre Public School,Greenacre,NSW,2190,Government,Primary,-33.911161,151.057581
41360,Bankstown North Public School,Bankstown,NSW,2200,Government,Primary,-33.904888,151.038043
41361,Bargo Public School,Bargo,NSW,2574,Government,Primary,-34.292889,150.58274
41362,Bass Hill Public School,Bass Hill,NSW,2197,Government,Primary,-33.905902,151.005779
41363,Belmore North Public School,Belmore,NSW,2192,Government,Primary,-33.909885,151.084885
41364,Belmore South Public School,Belmore,NSW,2192,Government,Primary,-33.925735,151.091985
41365,Berala Public School,Berala,NSW,2141,Government,Primary,-33.869714,151.028244
41366,Blaxcell Street Public School,Granville,NSW,2142,Government,Primary,-33.85796326,151.0060599
41367,Bossley Park Public School,Bossley Park,NSW,2176,Government,Primary,-33.857424,150.882543
41368,Bringelly Public School,Bringelly,NSW,2556,Government,Primary,-33.93791,150.730266
41369,Burwood Public School,Burwood,NSW,2134,Government,Primary,-33.87649155,151.0980225
41370,Buxton Public School,Buxton,NSW,2571,Government,Primary,-34.246971,150.544826
41371,Cabramatta Public School,Cabramatta,NSW,2166,Government,Primary,-33.895823,150.942629
41372,Camden Public School,Camden,NSW,2570,Government,Primary,-34.051998,150.693236
41373,Campbelltown Public School,Campbelltown,NSW,2560,Government,Primary,-34.070109,150.815634
41374,Campsie Public School,Campsie,NSW,2194,Government,Primary,-33.911863,151.104846
41375,Canley Vale Public School,Canley Vale,NSW,2166,Government,Primary,-33.88676,150.937632
41376,Cawdor Public School,Camden,NSW,2570,Government,Primary,-34.109711,150.673727
41377,Chipping Norton Public School,Chipping Norton,NSW,2170,Government,Primary,-33.912031,150.959822
41378,Cobbitty Public School,Cobbitty,NSW,2570,Government,Primary,-34.0159,150.685938
41379,Concord Public School,Concord,NSW,2137,Government,Primary,-33.863224,151.106944
41380,Concord West Public School,Concord West,NSW,2138,Government,Primary,-33.839613,151.087317
41381,Douglas Park Public School,Douglas Park,NSW,2569,Government,Primary,-34.179484,150.713038
41382,Panania Public School,Panania,NSW,2213,Government,Primary,-33.965972,150.99946
41383,Enfield Public School,Enfield,NSW,2136,Government,Primary,-33.888598,151.094528
41384,Fairfield Public School,Fairfield,NSW,2165,Government,Primary,-33.866847,150.955409
41385,Fairfield West Public School,Fairfield West,NSW,2165,Government,Primary,-33.868037,150.924762
41386,Glenfield Public School,Glenfield,NSW,2167,Government,Primary,-33.971005,150.896584
41387,Granville Public School,Granville,NSW,2142,Government,Primary,-33.834264,151.004671
41388,Granville South Public School,Guildford,NSW,2161,Government,Primary,-33.8487994,150.9967375
41389,Green Valley Public School,Green Valley,NSW,2168,Government,Primary,-33.90074,150.868972
41390,Guildford Public School,Guildford,NSW,2161,Government,Primary,-33.855821,150.981983
41391,Hammondville Public School,Hammondville,NSW,2170,Government,Primary,-33.947273,150.954525
41392,Homebush Public School,Homebush,NSW,2140,Government,Primary,-33.867319,151.08523
41393,Horsley Park Public School,Horsley Park,NSW,2175,Government,Primary,-33.840414,150.852683
41394,Hoxton Park Public School,Hoxton Park,NSW,2171,Government,Primary,-33.931881,150.849626
41395,Ingleburn Public School,Ingleburn,NSW,2565,Government,Primary,-34.000332,150.866612
41396,Kentlyn Public School,Campbelltown,NSW,2560,Government,Primary,-34.073132,150.858576
41397,Lakemba Public School,Lakemba,NSW,2195,Government,Primary,-33.923615,151.070046
41398,Lidcombe Public School,Lidcombe,NSW,2141,Government,Primary,-33.861019,151.046926
41399,Merrylands Public School,Merrylands,NSW,2160,Government,Primary,-33.840516,150.976047
41400,Milperra Public School,Milperra,NSW,2214,Government,Primary,-33.941254,150.97932
41401,Minto Public School,Minto,NSW,2566,Government,Primary,-34.029979,150.847266
41402,Mortlake Public School,Concord,NSW,2137,Government,Primary,-33.849829,151.103861
41403,Mount Hunter Public School,Camden,NSW,2570,Government,Primary,-34.07129684,150.6365139
41404,Mount Pritchard Public School,Mount Pritchard,NSW,2170,Government,Primary,-33.899845,150.900007
41405,Narellan Public School,Narellan,NSW,2567,Government,Primary,-34.042764,150.733769
41406,Oakdale Public School,Oakdale,NSW,2570,Government,Primary,-34.078907,150.508197
41407,The Oaks Public School,The Oaks,NSW,2570,Government,Primary,-34.07889369,150.5715885
41408,Old Guildford Public School,Guildford,NSW,2161,Government,Primary,-33.867484,150.986508
41409,Padstow Park Public School,Padstow,NSW,2211,Government,Primary,-33.954955,151.030882
41410,Picton Public School,Picton,NSW,2571,Government,Primary,-34.17624,150.609346
41411,Prestons Public School,Prestons,NSW,2170,Government,Primary,-33.94642,150.889961
41412,Punchbowl Public School,Punchbowl,NSW,2196,Government,Primary,-33.930613,151.055905
41413,Leppington Public School,Leppington,NSW,2179,Government,Primary,-33.959269,150.810901
41414,Regents Park Public School,Regents Park,NSW,2143,Government,Primary,-33.885518,151.024693
41415,Revesby Public School,Revesby,NSW,2212,Government,Primary,-33.944449,151.017145
41416,Rossmore Public School,Rossmore,NSW,2557,Government,Primary,-33.946493,150.770857
41417,St Johns Park Public School,St Johns Park,NSW,2176,Government,Primary,-33.887204,150.899278
41418,Smithfield Public School,Smithfield,NSW,2164,Government,Primary,-33.853583,150.933495
41419,Strathfield North Public School,North Strathfield,NSW,2137,Government,Primary,-33.854531,151.09204
41420,Strathfield South Public School,Strathfield South,NSW,2136,Government,Primary,-33.89078,151.084702
41421,Tahmoor Public School,Tahmoor,NSW,2573,Government,Primary,-34.227663,150.588951
41422,Thirlmere Public School,Thirlmere,NSW,2572,Government,Primary,-34.204832,150.569311
41423,Carramar Public School,Carramar,NSW,2163,Government,Primary,-33.885512,150.969204
41424,Yanderra Public School,Yanderra,NSW,2574,Government,Primary,-34.320475,150.571244
41425,Kemps Creek Public School,Kemps Creek,NSW,2178,Government,Primary,-33.882805,150.790299
41426,Fairfield Heights Public School,Fairfield,NSW,2165,Government,Primary,-33.8679,150.952
41427,Warwick Farm Public School,Warwick Farm,NSW,2170,Government,Primary,-33.910514,150.929576
41428,Chester Hill Public School,Chester Hill,NSW,2162,Government,Primary,-33.885597,151.00161
41429,Georges Hall Public School,Georges Hall,NSW,2198,Government,Primary,-33.912435,150.9922
41430,Riverwood Public School,Riverwood,NSW,2210,Government,Primary,-33.947208,151.046586
41431,Condell Park Public School,Bankstown,NSW,2200,Government,Primary,-33.925486,151.013674
41432,Chullora Public School,Greenacre,NSW,2190,Government,Primary,-33.895371,151.060249
41433,Chalmers Road School,Strathfield,NSW,2135,Government,Special,-33.879569,151.081613
41434,Yagoona Public School,Yagoona,NSW,2199,Government,Primary,-33.909174,151.026716
41435,Wattle Grove Public School,Wattle Grove,NSW,2173,Government,Primary,-33.958654,150.937482
41436,Narwee Public School,Narwee,NSW,2209,Government,Primary,-33.9481,151.068
41437,East Hills Public School,Panania,NSW,2213,Government,Primary,-33.957953,150.991975
41438,Beverly Hills North Public School,Beverly Hills,NSW,2209,Government,Primary,-33.940606,151.074837
41439,Padstow Heights Public School,Padstow,NSW,2211,Government,Primary,-33.966519,151.030001
41440,Villawood East Public School,Villawood,NSW,2163,Government,Primary,-33.890154,150.986013
41441,Cabramatta West Public School,Cabramatta,NSW,2166,Government,Primary,-33.897515,150.922985
41442,Chester Hill North Public School,Chester Hill,NSW,2162,Government,Primary,-33.872352,151.001039
41443,Canley Heights Public School,Canley Heights,NSW,2166,Government,Primary,-33.884812,150.922611
41444,Yennora Public School,Yennora,NSW,2161,Government,Primary,-33.867009,150.969916
41445,Guildford West Public School,Guildford West,NSW,2161,Government,Primary,-33.847672,150.966496
41446,Fairvale Public School,Fairfield,NSW,2165,Government,Primary,-33.87657384,150.9407067
41447,Panania North Public School,Panania,NSW,2213,Government,Primary,-33.944499,150.999631
41448,Revesby South Public School,Revesby,NSW,2212,Government,Primary,-33.96054371,151.0172147
41449,Birrong Public School,Birrong,NSW,2143,Government,Primary,-33.895596,151.02007
41450,Leumeah Public School,Leumeah,NSW,2560,Government,Primary,-34.049425,150.840373
41451,Wattawa Heights Public School,Bankstown,NSW,2200,Government,Primary,-33.914921,151.012095
41452,Macquarie Fields Public School,Macquarie Fields,NSW,2564,Government,Primary,-33.995325,150.882486
41453,Villawood North Public School,Fairfield East,NSW,2165,Government,Primary,-33.877111,150.972454
41454,Padstow North Public School,Padstow,NSW,2211,Government,Primary,-33.945302,151.031421
41455,Hannans Road Public School,Riverwood,NSW,2210,Government,Primary,-33.945271,151.057599
41456,Campbelltown North Public School,Campbelltown,NSW,2560,Government,Primary,-34.061201,150.826589
41457,Bankstown West Public School,Bankstown,NSW,2200,Government,Primary,-33.91577255,151.0195444
41458,Tower Street Public School,Panania,NSW,2213,Government,Primary,-33.956383,151.007373
41459,Liverpool West Public School,Liverpool,NSW,2170,Government,Primary,-33.927101,150.907691
41460,Casula Public School,Casula,NSW,2170,Government,Primary,-33.944218,150.9092
41461,Mount Pritchard East Public School,Mount Pritchard,NSW,2170,Government,Primary,-33.905097,150.912044
41462,Banksia Road Public School,Greenacre,NSW,2190,Government,Primary,-33.906898,151.05011
41463,Campbelltown East Public School,Campbelltown,NSW,2560,Government,Primary,-34.072299,150.831753
41464,Marsden Road Public School,Liverpool,NSW,2170,Government,Primary,-33.916491,150.912841
41465,Camden South Public School,Camden,NSW,2570,Government,Primary,-34.069741,150.69563
41466,Holsworthy Public School,Holsworthy,NSW,2173,Government,Primary,-33.957072,150.953581
41467,Lurnea Public School,Lurnea,NSW,2170,Government,Primary,-33.932082,150.891925
41468,Bardia Public School,Bardia,NSW,2565,Government,Primary,-33.97528,150.857923
41469,Ringrose Public School,Greystanes,NSW,2145,Government,Primary,-33.82002221,150.9590261
41470,Harrington Street Public School,Cabramatta,NSW,2166,Government,Primary,-33.891341,150.90941
41471,Sadleir Public School,Sadleir,NSW,2168,Government,Primary,-33.915843,150.891029
41472,Sherwood Grange Public School,Merrylands,NSW,2160,Government,Primary,-33.836784,150.960103
41473,Heckenberg Public School,Heckenberg,NSW,2168,Government,Primary,-33.908784,150.890543
41474,Busby Public School,Busby,NSW,2168,Government,Primary,-33.911561,150.881313
41475,Miller Public School,Miller,NSW,2168,Government,Primary,-33.921454,150.876881
41476,Picnic Point Public School,Picnic Point,NSW,2213,Government,Primary,-33.969119,151.010243
41477,Ashcroft Public School,Ashcroft,NSW,2168,Government,Primary,-33.916395,150.89839
41478,Smithfield West Public School,Wetherill Park,NSW,2164,Government,Primary,-33.857608,150.91788
41479,Cartwright Public School,Cartwright,NSW,2168,Government,Primary,-33.925284,150.890943
41480,Lansvale East Public School,Cabramatta,NSW,2166,Government,Primary,-33.897993,150.964109
41481,Busby West Public School,Green Valley,NSW,2168,Government,Primary,-33.906099,150.87445
41482,Bradbury Public School,Bradbury,NSW,2560,Government,Primary,-34.08626695,150.8136795
41483,Nuwarra Public School,Moorebank,NSW,2170,Government,Primary,-33.933241,150.951499
41484,Briar Road Public School,Campbelltown,NSW,2560,Government,Primary,-34.089103,150.827673
41485,Curran Public School,Macquarie Fields,NSW,2564,Government,Primary,-33.99330467,150.8985601
41486,Guise Public School,Macquarie Fields,NSW,2564,Government,Primary,-33.98741644,150.8957356
41487,Mawarra Public School,Camden,NSW,2570,Government,Primary,-34.061245,150.7122
41488,King Park Public School,St Johns Park,NSW,2176,Government,Primary,-33.879147,150.910701
41489,Widemere Public School,Greystanes,NSW,2145,Government,Primary,-33.834174,150.939897
41490,John Warby Public School,Airds,NSW,2560,Government,Primary,-34.082225,150.834434
41491,St Andrews Public School,St Andrews,NSW,2566,Government,Primary,-34.022532,150.831362
41492,Ruse Public School,Ruse,NSW,2560,Government,Primary,-34.066949,150.841573
41493,Campbellfield Public School,Minto,NSW,2566,Government,Primary,-34.037684,150.847422
41494,Sackville Street Public School,Ingleburn,NSW,2565,Government,Primary,-34.011068,150.863607
41495,Woodland Road Public School,Campbelltown,NSW,2560,Government,Primary,-34.097072,150.815078
41496,Hampden Park Public School,Lakemba,NSW,2195,Government,Primary,-33.914957,151.074029
41497,Newbridge Heights Public School,Moorebank,NSW,2170,Government,Primary,-33.926068,150.952069
41498,Ambarvale Public School,Ambarvale,NSW,2560,Government,Primary,-34.086423,150.798192
41499,Sarah Redfern Public School,Minto,NSW,2566,Government,Primary,-34.02765,150.85091
41500,Claymore Public School,Claymore,NSW,2559,Government,Primary,-34.043125,150.809517
41501,The Grange Public School,Minto,NSW,2566,Government,Primary,-34.022051,150.857358
41502,Glenwood Public School,Glenfield,NSW,2167,Government,Primary,-33.974542,150.903028
41503,Blairmount Public School,Blairmount,NSW,2559,Government,Primary,-34.048007,150.802444
41504,Rosemeadow Public School,Rosemeadow,NSW,2560,Government,Primary,-34.104647,150.794537
41505,Thomas Acres Public School,Ambarvale,NSW,2560,Government,Primary,-34.093621,150.789247
41506,Bonnyrigg Public School,Bonnyrigg,NSW,2177,Government,Primary,-33.887728,150.888962
41507,Wiley Park Public School,Wiley Park,NSW,2195,Government,Primary,-33.9247694,151.0683328
41508,Prairievale Public School,Bossley Park,NSW,2176,Government,Primary,-33.866464,150.890898
41509,Eschol Park Public School,Eschol Park,NSW,2558,Government,Primary,-34.02834,150.810838
41510,William Stimson Public School,Wetherill Park,NSW,2164,Government,Primary,-33.854623,150.905782
41511,Governor Philip King Public School,Edensor Park,NSW,2176,Government,Primary,-33.872955,150.87891
41512,Robert Townson Public School,Raby,NSW,2566,Government,Primary,-34.016173,150.818892
41513,Edensor Park Public School,Edensor Park,NSW,2176,Government,Primary,-33.882056,150.876121
41514,Kearns Public School,Kearns,NSW,2558,Government,Primary,-34.021486,150.804446
41515,Bonnyrigg Heights Public School,Bonnyrigg Heights,NSW,2177,Government,Primary,-33.88935,150.867681
41516,Mount Annan Public School,Mount Annan,NSW,2567,Government,Primary,-34.06114172,150.7613263
41517,St Helens Park Public School,St Helens Park,NSW,2560,Government,Primary,-34.110232,150.804035
41518,Hinchinbrook Public School,Hinchinbrook,NSW,2168,Government,Primary,-33.912986,150.85892
41519,Narellan Vale Public School,Narellan Vale,NSW,2567,Government,Primary,-34.056129,150.744718
41520,Greenway Park Public School,Carnes Hill,NSW,2171,Government,Primary,-33.9380225,150.8378691
41521,Currans Hill Public School,Currans Hill,NSW,2567,Government,Primary,-34.04785,150.769197
41522,Newington Public School,Newington,NSW,2127,Government,Primary,-33.839208,151.054865
41523,Harrington Park Public School,Harrington Park,NSW,2567,Government,Primary,-34.027145,150.738527
41524,Dalmeny Public School,Prestons,NSW,2170,Government,Primary,-33.947297,150.871393
41525,Cecil Hills Public School,Cecil Hills,NSW,2171,Government,Primary,-33.889733,150.851348
41526,Elderslie Public School,Elderslie,NSW,2570,Government,Primary,-34.054473,150.721773
41527,Middleton Grange Public School,Middleton Grange,NSW,2171,Government,Primary,-33.917335,150.848199
41528,Harcourt Public School,Campsie,NSW,2194,Government,Primary,-33.90897,151.095803
41529,Merrylands East Public School,Merrylands,NSW,2160,Government,Primary,-33.842281,150.988301
41530,Lansvale Public School,Canley Vale,NSW,2166,Government,Primary,-33.890977,150.953555
41531,Granville East Public School,Granville,NSW,2142,Government,Primary,-33.84827,151.009981
41532,Homebush West Public School,Homebush West,NSW,2140,Government,Primary,-33.866461,151.06671
41533,Glenfield Park School,Glenfield,NSW,2167,Government,Special,-33.967931,150.878601
41534,Beverley Park School,Campbelltown,NSW,2560,Government,Special,-34.062208,150.824219
41535,Broderick Gillawarna School,Revesby,NSW,2212,Government,Special,-33.942493,151.015897
41536,Passfield Park School,Minto,NSW,2566,Government,Special,-34.027163,150.852353
41537,Wangee Park School,Campsie,NSW,2194,Government,Special,-33.908248,151.095881
41538,Karningul School,Regents Park,NSW,2143,Government,Special,-33.88501,151.023804
41539,Mainsbridge School,Liverpool,NSW,2170,Government,Special,-33.925783,150.907516
41540,Lawrence Hargrave School,Warwick Farm,NSW,2170,Government,Special,-33.908215,150.935355
41541,Holroyd School,Merrylands,NSW,2160,Government,Special,-33.828906,150.981664
41542,Caroline Chisholm School,Padstow,NSW,2211,Government,Special,-33.936108,151.02521
41543,Rivendell School,Concord West,NSW,2138,Government,Special,-33.832948,151.09845
41544,Les Powell School,Mount Pritchard,NSW,2170,Government,Special,-33.90434,150.91237
41545,Lucas Gardens School,Canada Bay,NSW,2046,Government,Special,-33.91677737,151.075119
41546,Mary Brooksbank School,Rosemeadow,NSW,2560,Government,Special,-34.09782,150.792742
41547,Campbell House School,Glenfield,NSW,2167,Government,Special,-33.968196,150.882009
41548,Ajuga School,Glenfield,NSW,2167,Government,Special,-33.969521,150.878033
41549,Lomandra School,Campbelltown,NSW,2560,Government,Special,-34.06173,150.824344
41550,Canterbury Vale School,Lakemba,NSW,2195,Government,Special,-33.915685,151.074514
41551,Auburn Public School,Auburn,NSW,2144,Government,Primary,-33.854,151.032953
41552,Bankstown Public School,Bankstown,NSW,2200,Government,Primary,-33.921122,151.034168
41553,Liverpool Public School,Liverpool,NSW,2170,Government,Primary,-33.923572,150.925924
41554,Hurlstone Agricultural High School,Glenfield,NSW,2167,Government,Secondary,-33.970383,150.893629
41555,Homebush Boys High School,Homebush,NSW,2140,Government,Secondary,-33.865698,151.078255
41556,Strathfield Girls High School,Strathfield,NSW,2135,Government,Secondary,-33.873901,151.084571
41557,Liverpool Girls High School,Liverpool,NSW,2170,Government,Secondary,-33.917986,150.931475
41558,Campbelltown Performing Arts High School,Campbelltown,NSW,2560,Government,Secondary,-34.060108,150.822959
41559,Punchbowl Boys High School,Punchbowl,NSW,2196,Government,Secondary,-33.924027,151.052954
41560,Liverpool Boys High School,Liverpool,NSW,2170,Government,Secondary,-33.917157,150.93154
41561,East Hills Girls Technology High School,Panania,NSW,2213,Government,Secondary,-33.956866,150.992016
41562,East Hills Boys High School,Panania,NSW,2213,Government,Secondary,-33.957229,150.994115
41563,Cabramatta High School,Cabramatta,NSW,2166,Government,Secondary,-33.901422,150.928913
41564,Birrong Boys High School,Birrong,NSW,2143,Government,Secondary,-33.894047,151.025024
41565,Picton High School,Picton,NSW,2571,Government,Secondary,-34.194467,150.608418
41566,Camden High School,Camden,NSW,2570,Government,Secondary,-34.0768,150.6785
41567,Bass High School,Bass Hill,NSW,2197,Government,Secondary,-33.897941,150.989379
41568,Merrylands High School,Merrylands,NSW,2160,Government,Secondary,-33.840847,150.96957
41569,Sir Joseph Banks High School,Revesby,NSW,2212,Government,Secondary,-33.939698,151.020907
41570,Strathfield South High School,Enfield,NSW,2136,Government,Secondary,-33.885382,151.071235
41571,Auburn Girls High School,Auburn,NSW,2144,Government,Secondary,-33.84288,151.033681
41572,Bankstown Girls High School,Bankstown,NSW,2200,Government,Secondary,-33.92081307,151.0319929
41573,Beverly Hills Girls High School,Beverly Hills,NSW,2209,Government,Secondary,-33.948461,151.078627
41574,Bonnyrigg High School,Bonnyrigg,NSW,2177,Government,Secondary,-33.894982,150.893167
41575,Ingleburn High School,Ingleburn,NSW,2565,Government,Secondary,-34.005121,150.87152
41576,Sefton High School,Sefton,NSW,2162,Government,Secondary,-33.879538,151.008799
41577,Chester Hill High School,Chester Hill,NSW,2162,Government,Secondary,-33.874801,150.996738
41578,Cecil Hills High School,Cecil Hills,NSW,2171,Government,Secondary,-33.895704,150.852043
41579,Mount Annan High School,Mount Annan,NSW,2567,Government,Secondary,-34.057371,150.760739
41580,John Edmondson High School,Horningsea Park,NSW,2171,Government,Secondary,-33.94592804,150.8429615
41581,Picnic Point High School,Panania,NSW,2213,Government,Secondary,-33.964344,151.011457
41582,Westfields Sports High School,Fairfield West,NSW,2165,Government,Secondary,-33.86835324,150.9200597
41583,Canley Vale High School,Canley Vale,NSW,2166,Government,Secondary,-33.884644,150.951658
41584,Miller High School,Miller,NSW,2168,Government,Secondary,-33.923589,150.881139
41585,Ashcroft High School,Ashcroft,NSW,2168,Government,Secondary,-33.920414,150.897272
41586,Condell Park High School,Condell Park,NSW,2200,Government,Secondary,-33.923579,151.001755
41587,Lurnea High School,Lurnea,NSW,2170,Government,Secondary,-33.941743,150.896043
41588,Holroyd High School,Greystanes,NSW,2145,Government,Secondary,-33.8331,150.951
41589,Granville South Creative and Performing Arts High School,Guildford,NSW,2161,Government,Secondary,-33.860626,150.997598
41590,Fairvale High School,Fairfield West,NSW,2165,Government,Secondary,-33.873614,150.929459
41591,James Busby High School,Green Valley,NSW,2168,Government,Secondary,-33.91011,150.873427
41592,Casula High School,Casula,NSW,2170,Government,Secondary,-33.95123,150.8937
41593,Hoxton Park High School,Hinchinbrook,NSW,2168,Government,Secondary,-33.92,150.86162
41594,Airds High School,Campbelltown,NSW,2560,Government,Secondary,-34.086883,150.827109
41595,James Meehan High School,Macquarie Fields,NSW,2564,Government,Secondary,-33.988351,150.892287
41596,Moorebank High School,Moorebank,NSW,2170,Government,Secondary,-33.925772,150.958685
41597,Elderslie High School,Elderslie,NSW,2570,Government,Secondary,-34.052603,150.715295
41598,St Johns Park High School,St Johns Park,NSW,2176,Government,Secondary,-33.873073,150.892002
41599,Leumeah High School,Leumeah,NSW,2560,Government,Secondary,-34.054339,150.84737
41600,Concord High School,Concord,NSW,2137,Government,Secondary,-33.86437872,151.1090118
41601,Fairfield High School,Fairfield,NSW,2165,Government,Secondary,-33.865214,150.958647
41602,Sarah Redfern High School,Minto,NSW,2566,Government,Secondary,-34.026782,150.85088
41603,Macquarie Fields High School,Macquarie Fields,NSW,2564,Government,Secondary,-33.996784,150.884901
41604,Prairiewood High School,Wetherill Park,NSW,2164,Government,Secondary,-33.85948,150.901709
41605,Holsworthy High School,Holsworthy,NSW,2173,Government,Secondary,-33.955528,150.95232
41606,Eagle Vale High School,Eagle Vale,NSW,2558,Government,Secondary,-34.039942,150.803543
41607,Ambarvale High School,Rosemeadow,NSW,2560,Government,Secondary,-34.10058137,150.8006123
41608,Robert Townson High School,Raby,NSW,2566,Government,Secondary,-34.01533,150.817995
41609,Bossley Park High School,Bossley Park,NSW,2176,Government,Secondary,-33.866199,150.88375
41610,Elizabeth Macarthur High School,Narellan,NSW,2567,Government,Secondary,-34.057072,150.740091
41611,Thomas Reddall High School,Ambarvale,NSW,2560,Government,Secondary,-34.08177867,150.8028681
41612,Belmore Boys High School,Belmore,NSW,2192,Government,Secondary,-33.916633,151.087836
41613,Granville Boys High School,Granville,NSW,2142,Government,Secondary,-33.834618,151.008817
41614,Birrong Girls High School,Birrong,NSW,2143,Government,Secondary,-33.88948,151.025708
41615,Wiley Park Girls High School,Punchbowl,NSW,2196,Government,Secondary,-33.924357,151.066545
41616,Bilpin Public School,Bilpin,NSW,2758,Government,Primary,-33.497331,150.516765
41617,Blackheath Public School,Blackheath,NSW,2785,Government,Primary,-33.639284,150.285831
41618,Blaxland Public School,Blaxland,NSW,2774,Government,Primary,-33.737103,150.603489
41619,Colo Heights Public School,Colo Heights,NSW,2756,Government,Primary,-33.372972,150.739776
41620,Burnside Public School,North Parramatta,NSW,2151,Government,Primary,-33.79258,151.018316
41621,Cattai Public School,Cattai,NSW,2756,Government,Primary,-33.558762,150.906904
41622,Colyton Public School,Mount Druitt,NSW,2770,Government,Primary,-33.777199,150.81316
41623,Comleroy Road Public School,Kurrajong,NSW,2758,Government,Primary,-33.506475,150.69763
41624,Doonside Public School,Doonside,NSW,2767,Government,Primary,-33.76495704,150.8714034
41625,Eastern Creek Public School,Eastern Creek,NSW,2766,Government,Primary,-33.787013,150.852624
41626,Ebenezer Public School,Ebenezer,NSW,2756,Government,Primary,-33.530917,150.876774
41627,Emu Plains Public School,Emu Plains,NSW,2750,Government,Primary,-33.755617,150.657739
41628,Excelsior Public School,Castle Hill,NSW,2154,Government,Primary,-33.740444,150.990408
41629,Freemans Reach Public School,Freemans Reach,NSW,2756,Government,Primary,-33.558697,150.799309
41630,Girraween Public School,Girraween,NSW,2145,Government,Primary,-33.79978665,150.9504057
41631,Glenbrook Public School,Glenbrook,NSW,2773,Government,Primary,-33.765996,150.621286
41632,Glossodia Public School,Glossodia,NSW,2756,Government,Primary,-33.530504,150.765471
41633,Greystanes Public School,Greystanes,NSW,2145,Government,Primary,-33.828043,150.941111
41634,Kellyville Public School,Kellyville,NSW,2155,Government,Primary,-33.711052,150.957887
41635,Kingswood Public School,Kingswood,NSW,2747,Government,Primary,-33.765884,150.726509
41636,Kurmond Public School,Kurmond,NSW,2757,Government,Primary,-33.549715,150.692309
41637,Kurrajong Public School,Kurrajong,NSW,2758,Government,Primary,-33.555196,150.662653
41638,Kurrajong East Public School,East Kurrajong,NSW,2758,Government,Primary,-33.51126419,150.7777267
41639,Kurrajong North Public School,Kurrajong Hills,NSW,2758,Government,Primary,-33.54201269,150.6390358
41640,Lawson Public School,Lawson,NSW,2783,Government,Primary,-33.721217,150.428243
41641,Leura Public School,Leura,NSW,2780,Government,Primary,-33.711151,150.336733
41642,Llandilo Public School,Llandilo,NSW,2747,Government,Primary,-33.707237,150.751783
41643,Londonderry Public School,Londonderry,NSW,2753,Government,Primary,-33.647454,150.736905
41644,Luddenham Public School,Luddenham,NSW,2745,Government,Primary,-33.881331,150.691523
