abs_ssc,name,state,area
"SSC13490",Sapphire,New South Wales,103.73
"SSC13491",Sapphire Beach,New South Wales,7.83
"SSC13492",Saratoga,New South Wales,2.37
"SSC13493",Sassafras,New South Wales,116.45
"SSC13494",Saumarez,New South Wales,26.92
"SSC13495",Saumarez Ponds,New South Wales,28.42
"SSC13496",Savernake,New South Wales,389.02
"SSC13497",Sawpit Creek,New South Wales,37.05
"SSC13498",Sawtell,New South Wales,3.71
"SSC13499",Sawyers Gully,New South Wales,33.01
"SSC13500",Scarborough,New South Wales,2.08
"SSC13501",Scheyville,New South Wales,7.41
"SSC13502",Schofields,New South Wales,13.88
"SSC13503",Scone,New South Wales,108.71
"SSC13504",Scotia,New South Wales,4159.43
"SSC13505",Scotland Island,New South Wales,0.55
"SSC13506",Scotts Creek,New South Wales,109.06
"SSC13507",Scotts Flat,New South Wales,7.35
"SSC13508",Scotts Head,New South Wales,6.45
"SSC13509",Seaforth,New South Wales,3.11
"SSC13510",Seaham,New South Wales,38.64
"SSC13511",Seahampton,New South Wales,6.05
"SSC13512",Seal Rocks,New South Wales,19.33
"SSC13513",Sebastopol,New South Wales,127.48
"SSC13514",Sedgefield,New South Wales,14.75
"SSC13515",Seelands,New South Wales,28.42
"SSC13516",Sefton,New South Wales,1.81
"SSC13517",Segenhoe,New South Wales,72.31
"SSC13518",Seven Hills,New South Wales,9.63
"SSC13519",Seven Oaks,New South Wales,5.14
"SSC13520",Sextonville,New South Wales,54.23
"SSC13521",Shadforth,New South Wales,18.12
"SSC13522",Shallow Bay,New South Wales,23.04
"SSC13523",Shalvey,New South Wales,1.58
"SSC13524",Shanes Park,New South Wales,8.75
"SSC13525",Shannon Brook,New South Wales,64.02
"SSC13526",Shannon Vale,New South Wales,156.68
"SSC13527",Shannondale,New South Wales,57.68
"SSC13528",Shannons Flat,New South Wales,209.14
"SSC13529",Shark Creek,New South Wales,51.77
"SSC13530",Sharps Creek,New South Wales,41.25
"SSC13531",Sheedys Gully,New South Wales,1.62
"SSC13532",Shell Cove,New South Wales,10.07
"SSC13533",Shellharbour,New South Wales,2.48
"SSC13534",Shellharbour City Centre,New South Wales,0.73
"SSC13535",Shelly Beach,New South Wales,1.16
"SSC13536",Sherwood (Clarence Valley - NSW),New South Wales,102.33
"SSC13537",Sherwood (Kempsey - NSW),New South Wales,14.74
"SSC13538",Sherwood (Kyogle - NSW),New South Wales,24.40
"SSC13539",Shoal Bay,New South Wales,4.02
"SSC13540",Shoalhaven Heads,New South Wales,3.93
"SSC13541",Shooters Hill,New South Wales,108.53
"SSC13542",Shortland,New South Wales,6.56
"SSC13543",Silent Grove,New South Wales,231.67
"SSC13544",Silverdale,New South Wales,48.42
"SSC13545",Silverton,New South Wales,1159.81
"SSC13546",Silverwater (Lake Macquarie - NSW),New South Wales,0.90
"SSC13547",Silverwater (Parramatta - NSW),New South Wales,2.70
"SSC13548",Simpkins Creek,New South Wales,15.43
"SSC13549",Singleton,New South Wales,4.36
"SSC13550",Singleton Heights,New South Wales,3.79
"SSC13551",Singleton Military Area,New South Wales,137.30
"SSC13552",Singletons Mill,New South Wales,6.02
"SSC13553",Six Mile Swamp,New South Wales,39.46
"SSC13554",Skennars Head,New South Wales,7.42
"SSC13555",Skillion Flat,New South Wales,16.58
"SSC13556",Skinners Shoot,New South Wales,4.90
"SSC13557",Sleepy Hollow,New South Wales,11.60
"SSC13558",Smeaton Grange,New South Wales,2.77
"SSC13559",Smithfield,New South Wales,8.91
"SSC13560",Smiths Creek (Clarence Valley - NSW),New South Wales,33.67
"SSC13561",Smiths Creek (Kyogle - NSW),New South Wales,29.82
"SSC13562",Smiths Creek (Tweed - NSW),New South Wales,18.28
"SSC13563",Smiths Lake,New South Wales,15.46
"SSC13564",Smithtown,New South Wales,1.65
"SSC13565",Snakes Plain,New South Wales,87.50
"SSC13566",Snowball,New South Wales,132.60
"SSC13567",Snowy Plain,New South Wales,103.87
"SSC13568",Sodwalls,New South Wales,92.03
"SSC13569",Sofala,New South Wales,85.41
"SSC13570",Soldiers Point,New South Wales,1.09
"SSC13571",Somersby,New South Wales,79.90
"SSC13572",Somerton,New South Wales,216.23
"SSC13573",South Albury,New South Wales,4.22
"SSC13574",South Arm (Clarence Valley - NSW),New South Wales,17.72
"SSC13575",South Arm (Nambucca - NSW),New South Wales,97.37
"SSC13576",South Ballina,New South Wales,3.02
"SSC13577",South Bathurst,New South Wales,4.65
"SSC13578",South Bowenfels,New South Wales,30.71
"SSC13579",South Coogee,New South Wales,1.13
"SSC13580",South Durras,New South Wales,12.19
"SSC13581",South Golden Beach,New South Wales,0.93
"SSC13582",South Grafton,New South Wales,24.93
"SSC13583",South Granville,New South Wales,2.19
"SSC13584",South Gundagai,New South Wales,217.81
"SSC13585",South Gundurimba,New South Wales,56.31
"SSC13586",South Guyra,New South Wales,1.80
"SSC13587",South Hurstville,New South Wales,1.04
"SSC13588",South Kempsey,New South Wales,66.27
"SSC13589",South Lismore,New South Wales,8.87
"SSC13590",South Littleton,New South Wales,0.45
"SSC13591",South Maitland,New South Wales,1.72
"SSC13592",South Maroota,New South Wales,34.86
"SSC13593",South Murwillumbah,New South Wales,11.32
"SSC13594",South Nowra,New South Wales,8.62
"SSC13595",South Pambula,New South Wales,8.12
"SSC13596",South Penrith,New South Wales,5.06
"SSC13597",South Tamworth,New South Wales,6.73
"SSC13598",South Turramurra,New South Wales,3.06
"SSC13599",South Wentworthville,New South Wales,1.81
"SSC13600",South West Rocks,New South Wales,13.68
"SSC13601",South Windsor,New South Wales,8.91
"SSC13602",South Wolumla,New South Wales,92.56
"SSC13603",Southampton,New South Wales,9.68
"SSC13604",Southgate,New South Wales,35.14
"SSC13605",Speers Point,New South Wales,3.06
"SSC13606",Speewa,New South Wales,126.33
"SSC13607",Spencer,New South Wales,32.03
"SSC13608",Spicers Creek,New South Wales,214.34
"SSC13609",Spicketts Creek,New South Wales,16.82
"SSC13610",Splitters Creek,New South Wales,33.10
"SSC13611",Spring Creek,New South Wales,15.52
"SSC13612",Spring Farm,New South Wales,6.36
"SSC13613",Spring Flat,New South Wales,61.11
"SSC13614",Spring Grove,New South Wales,36.60
"SSC13615",Spring Hill (Cabonne - NSW),New South Wales,27.99
"SSC13616",Spring Hill (Wollongong - NSW),New South Wales,3.42
"SSC13617",Spring Mountain,New South Wales,63.71
"SSC13618",Spring Plains,New South Wales,536.63
"SSC13619",Spring Ridge,New South Wales,515.18
"SSC13620",Spring Terrace,New South Wales,24.06
"SSC13621",Springdale,New South Wales,133.63
"SSC13622",Springdale Heights,New South Wales,6.88
"SSC13623",Springfield (Central Coast - NSW),New South Wales,4.59
"SSC13624",Springfield (Snowy Monaro Regional - NSW),New South Wales,199.22
"SSC13625",Springrange,New South Wales,77.93
"SSC13626",Springside,New South Wales,60.27
"SSC13627",Springvale (Lithgow - NSW),New South Wales,9.05
"SSC13628",Springvale (Wagga Wagga - NSW),New South Wales,16.36
"SSC13629",Springwood,New South Wales,19.40
"SSC13630",St Albans,New South Wales,107.43
"SSC13631",St Andrews,New South Wales,2.08
"SSC13632",St Clair (Penrith - NSW),New South Wales,7.20
"SSC13633",St Clair (Singleton - NSW),New South Wales,48.77
"SSC13634",St Fillans,New South Wales,20.66
"SSC13635",St George,New South Wales,89.65
"SSC13636",St Georges Basin,New South Wales,45.11
"SSC13637",St Helens Park,New South Wales,5.16
"SSC13638",St Huberts Island,New South Wales,0.54
"SSC13639",St Ives,New South Wales,14.26
"SSC13640",St Ives Chase,New South Wales,3.48
"SSC13641",St Johns Park,New South Wales,1.98
"SSC13642",St Leonards,New South Wales,0.80
"SSC13643",St Marys,New South Wales,9.70
"SSC13644",St Peters,New South Wales,1.73
"SSC13645",Stanborough,New South Wales,96.64
"SSC13646",Stanbridge,New South Wales,73.03
"SSC13647",Stanford Merthyr,New South Wales,0.74
"SSC13648",Stanhope,New South Wales,38.58
"SSC13649",Stanhope Gardens,New South Wales,2.84
"SSC13650",Stanmore,New South Wales,1.22
"SSC13651",Stannifer,New South Wales,73.61
"SSC13652",Stannum,New South Wales,74.49
"SSC13653",Stanwell Park,New South Wales,3.04
"SSC13654",Stanwell Tops,New South Wales,4.69
"SSC13655",State Mine Gully,New South Wales,18.49
"SSC13656",Steam Plains,New South Wales,645.43
"SSC13657",Steeple Flat,New South Wales,113.94
"SSC13658",Stewarts Brook,New South Wales,122.59
"SSC13659",Stewarts River,New South Wales,13.85
"SSC13660",Stockinbingal,New South Wales,262.37
"SSC13661",Stockrington,New South Wales,18.28
"SSC13662",Stockton,New South Wales,3.59
"SSC13663",Stockyard Creek,New South Wales,47.36
"SSC13664",Stokers Siding,New South Wales,31.28
"SSC13665",Stonehenge,New South Wales,74.01
"SSC13666",Stonequarry,New South Wales,30.96
"SSC13667",Stony Chute,New South Wales,21.02
"SSC13668",Stony Creek (Bega Valley - NSW),New South Wales,27.90
"SSC13669",Stony Creek (Mid-Western Regional - NSW),New South Wales,22.00
"SSC13670",Stony Crossing,New South Wales,119.43
"SSC13671",Stotts Creek,New South Wales,6.73
"SSC13672",Stratford,New South Wales,36.69
"SSC13673",Strathcedar,New South Wales,17.89
"SSC13674",Stratheden,New South Wales,47.19
"SSC13675",Strathfield,New South Wales,6.57
"SSC13676",Strathfield South,New South Wales,2.51
"SSC13677",Stroud,New South Wales,176.94
"SSC13678",Stroud Hill,New South Wales,15.51
"SSC13679",Stroud Road,New South Wales,57.24
"SSC13680",Stuart Town,New South Wales,142.81
"SSC13681",Stuarts Point,New South Wales,16.80
"SSC13682",Stubbo,New South Wales,124.21
"SSC13683",Stud Park,New South Wales,118.10
"SSC13684",Suffolk Park,New South Wales,4.22
"SSC13685",Sugarloaf,New South Wales,34.81
"SSC13686",Summer Hill (Dungog - NSW),New South Wales,44.99
"SSC13687",Summer Hill (Inner West - NSW),New South Wales,1.20
"SSC13688",Summer Hill Creek,New South Wales,18.11
"SSC13689",Summer Island,New South Wales,13.31
"SSC13690",Summerland Point,New South Wales,3.06
"SSC13691",Sun Valley,New South Wales,2.29
"SSC13692",Sunny Corner,New South Wales,43.65
"SSC13693",Sunset Strip,New South Wales,3.68
"SSC13694",Sunshine,New South Wales,0.76
"SSC13695",Sunshine Bay,New South Wales,1.33
"SSC13696",Suntop,New South Wales,115.83
"SSC13697",Surf Beach,New South Wales,4.36
"SSC13698",Surfside,New South Wales,2.77
"SSC13699",Surry Hills,New South Wales,1.32
"SSC13700",Sussex Inlet,New South Wales,36.36
"SSC13701",Sutherland,New South Wales,3.57
"SSC13702",Sutton,New South Wales,144.81
"SSC13703",Sutton Forest,New South Wales,106.41
"SSC13704",Swan Bay (Port Stephens - NSW),New South Wales,31.64
"SSC13705",Swan Bay (Richmond Valley - NSW),New South Wales,38.51
"SSC13706",Swan Creek,New South Wales,9.15
"SSC13707",Swan Vale,New South Wales,94.59
"SSC13708",Swanbrook,New South Wales,33.96
"SSC13709",Swanhaven,New South Wales,2.13
"SSC13710",Swans Crossing,New South Wales,25.04
"SSC13711",Swansea,New South Wales,4.87
"SSC13712",Swansea Heads,New South Wales,0.86
"SSC13713",Sweetmans Creek,New South Wales,10.59
"SSC13714",Sydenham,New South Wales,0.27
"SSC13715",Sydney,New South Wales,2.94
"SSC13716",Sydney Olympic Park,New South Wales,6.63
"SSC13717",Sylvania,New South Wales,3.38
"SSC13718",Sylvania Waters,New South Wales,1.06
"SSC13719",Tabbil Creek,New South Wales,17.33
"SSC13720",Tabbimoble,New South Wales,153.77
"SSC13721",Tabbita,New South Wales,453.77
"SSC13722",Table Top,New South Wales,175.33
"SSC13723",Tabulam,New South Wales,356.35
"SSC13724",Tacoma,New South Wales,2.18
"SSC13725",Tacoma South,New South Wales,1.48
"SSC13726",Tahlee,New South Wales,3.00
"SSC13727",Tahmoor,New South Wales,16.98
"SSC13728",Talarm,New South Wales,29.25
"SSC13729",Talawanta,New South Wales,1234.24
"SSC13730",Talbingo,New South Wales,88.31
"SSC13731",Tallawang,New South Wales,194.52
"SSC13732",Tallimba,New South Wales,610.94
"SSC13733",Tallong,New South Wales,198.31
"SSC13734",Tallowal,New South Wales,92.00
"SSC13735",Tallowwood Ridge,New South Wales,47.59
"SSC13736",Tallwood,New South Wales,34.73
"SSC13737",Tallwoods Village,New South Wales,2.44
"SSC13738",Talmalmo,New South Wales,263.30
"SSC13739",Talofa,New South Wales,5.42
"SSC13740",Taloumbi,New South Wales,54.11
"SSC13741",Tamarama,New South Wales,0.30
"SSC13742",Tamban,New South Wales,68.11
"SSC13743",Tambar Springs,New South Wales,664.22
"SSC13744",Tambaroora,New South Wales,59.94
"SSC13745",Taminda,New South Wales,7.67
"SSC13746",Tamworth,New South Wales,1.20
"SSC13747",Tanglewood,New South Wales,5.45
"SSC13748",Tanilba Bay,New South Wales,13.03
"SSC13749",Tanja,New South Wales,48.34
"SSC13750",Tannabar,New South Wales,237.19
"SSC13751",Tannas Mount,New South Wales,59.55
"SSC13752",Tantangara,New South Wales,142.65
"SSC13753",Tantawangalo,New South Wales,198.80
"SSC13754",Tantonan,New South Wales,173.98
"SSC13755",Tapitallee,New South Wales,18.78
"SSC13756",Tara,New South Wales,89.34
"SSC13757",Taradale,New South Wales,66.26
"SSC13758",Tarago,New South Wales,310.00
"SSC13759",Taralga,New South Wales,119.38
"SSC13760",Tarana,New South Wales,139.57
"SSC13761",Tarban,New South Wales,104.10
"SSC13762",Tarbuck Bay,New South Wales,5.29
"SSC13763",Tarcutta,New South Wales,413.11
"SSC13764",Taree,New South Wales,47.85
"SSC13765",Taree South,New South Wales,7.13
"SSC13766",Taren Point,New South Wales,1.36
"SSC13767",Tarlo,New South Wales,94.86
"SSC13768",Tarraganda,New South Wales,12.54
"SSC13769",Tarrawanna,New South Wales,2.51
"SSC13770",Tarriaro,New South Wales,240.12
"SSC13771",Tarro,New South Wales,5.79
"SSC13772",Tascott,New South Wales,2.13
"SSC13773",Tatham,New South Wales,67.87
"SSC13774",Tathra,New South Wales,20.76
"SSC13775",Tatton,New South Wales,1.77
"SSC13776",Taylors Arm,New South Wales,18.41
"SSC13777",Taylors Beach,New South Wales,5.34
"SSC13778",Taylors Flat,New South Wales,186.32
"SSC13779",Tea Gardens,New South Wales,81.55
"SSC13780",Telarah,New South Wales,1.43
"SSC13781",Telegraph Point,New South Wales,26.25
"SSC13782",Telopea,New South Wales,1.51
"SSC13783",Temagog,New South Wales,84.90
"SSC13784",Temora,New South Wales,298.16
"SSC13785",Tempe,New South Wales,1.85
"SSC13786",Ten Mile Hollow,New South Wales,4.60
"SSC13787",Tenambit,New South Wales,2.00
"SSC13788",Tenandra,New South Wales,566.88
"SSC13789",Tennyson,New South Wales,8.70
"SSC13790",Tennyson Point,New South Wales,0.45
"SSC13791",Tenterden,New South Wales,77.44
"SSC13792",Tenterfield,New South Wales,669.79
"SSC13793",Teralba,New South Wales,14.25
"SSC13794",Terania Creek,New South Wales,20.04
"SSC13795",Terara,New South Wales,8.83
"SSC13796",Teridgerie,New South Wales,589.73
"SSC13797",Termeil,New South Wales,63.64
"SSC13798",Terrabella,New South Wales,24.54
"SSC13799",Terrace Creek,New South Wales,44.21
"SSC13800",Terragon,New South Wales,14.35
"SSC13801",Terramungamine,New South Wales,202.98
"SSC13802",Terranora,New South Wales,11.79
"SSC13803",Terreel,New South Wales,146.23
"SSC13804",Terrey Hills,New South Wales,8.45
"SSC13805",Terrigal,New South Wales,8.69
"SSC13806",Terry Hie Hie,New South Wales,426.45
"SSC13807",Teven,New South Wales,21.82
"SSC13808",Tewinga,New South Wales,7.26
"SSC13809",Texas,New South Wales,184.48
"SSC13810",Thalgarrah,New South Wales,354.74
"SSC13811",Tharbogang,New South Wales,110.54
"SSC13812",The Angle,New South Wales,22.54
"SSC13813",The Bight,New South Wales,7.56
"SSC13814",The Branch,New South Wales,107.15
"SSC13815",The Brothers,New South Wales,119.52
"SSC13816",The Channon,New South Wales,18.44
"SSC13817",The Devils Wilderness,New South Wales,107.47
"SSC13818",The Entrance,New South Wales,1.65
"SSC13819",The Entrance North,New South Wales,1.02
"SSC13820",The Freshwater,New South Wales,26.32
"SSC13821",The Gap (Richmond Valley - NSW),New South Wales,47.52
"SSC13822",The Gap (Wagga Wagga - NSW),New South Wales,145.97
"SSC13823",The Glen,New South Wales,8.02
"SSC13824",The Gulf,New South Wales,532.13
"SSC13825",The Hatch,New South Wales,12.78
"SSC13826",The Hill,New South Wales,0.55
"SSC13827",The Junction,New South Wales,0.39
"SSC13828",The Lagoon,New South Wales,88.54
"SSC13829",The Marra,New South Wales,3001.04
"SSC13830",The Meadows,New South Wales,16.44
"SSC13831",The Oaks,New South Wales,38.92
"SSC13832",The Pilliga,New South Wales,2753.64
"SSC13833",The Pinnacles,New South Wales,16.75
"SSC13834",The Pocket,New South Wales,15.87
"SSC13835",The Ponds,New South Wales,4.65
"SSC13836",The Ridgeway,New South Wales,2.27
"SSC13837",The Risk,New South Wales,20.89
"SSC13838",The Rock,New South Wales,286.54
"SSC13839",The Rocks (Bathurst Regional - NSW),New South Wales,40.43
"SSC13840",The Rocks (Sydney - NSW),New South Wales,0.20
"SSC13841",The Sandon,New South Wales,20.35
"SSC13842",The Slopes,New South Wales,3.50
"SSC13843",The Whiteman,New South Wales,20.53
"SSC13844",Theresa Creek,New South Wales,34.89
"SSC13845",Theresa Park,New South Wales,16.85
"SSC13846",Thirldene,New South Wales,158.89
"SSC13847",Thirlmere,New South Wales,32.83
"SSC13848",Thirroul,New South Wales,4.87
"SSC13849",Thora,New South Wales,73.74
"SSC13850",Thornleigh,New South Wales,3.87
"SSC13851",Thornton,New South Wales,16.61
"SSC13852",Thrumster,New South Wales,11.71
"SSC13853",Thuddungra,New South Wales,161.93
"SSC13854",Thule,New South Wales,253.83
"SSC13855",Thumb Creek,New South Wales,85.09
"SSC13856",Thurgoona,New South Wales,35.63
"SSC13857",Thyra,New South Wales,80.04
"SSC13858",Tianjara,New South Wales,81.16
"SSC13859",Tibbuc,New South Wales,38.53
"SSC13860",Tibooburra,New South Wales,12244.56
"SSC13861",Tichborne,New South Wales,104.21
"SSC13862",Tichular,New South Wales,34.36
"SSC13863",Tighes Hill,New South Wales,0.80
"SSC13864",Tilba Tilba,New South Wales,22.37
"SSC13865",Tilbuster,New South Wales,39.55
"SSC13866",Tilligerry Creek,New South Wales,7.54
"SSC13867",Tilpa,New South Wales,6905.88
"SSC13868",Timbarra,New South Wales,144.78
"SSC13869",Timbillica,New South Wales,106.83
"SSC13870",Timbumburi,New South Wales,42.72
"SSC13871",Timor,New South Wales,202.31
"SSC13872",Tindarey,New South Wales,3360.50
"SSC13873",Tinderry,New South Wales,272.87
"SSC13874",Tingha,New South Wales,270.65
"SSC13875",Tingira Heights,New South Wales,1.82
"SSC13876",Tinonee,New South Wales,16.48
"SSC13877",Tinpot,New South Wales,103.58
"SSC13878",Tintenbar,New South Wales,19.90
"SSC13879",Tintinhull,New South Wales,18.83
"SSC13880",Tiona,New South Wales,0.67
"SSC13881",Tipperary,New South Wales,31.93
"SSC13882",Tiri,New South Wales,11.25
"SSC13883",Tirrannaville,New South Wales,145.73
"SSC13884",Titaatee Creek,New South Wales,12.12
"SSC13885",Tocal,New South Wales,21.09
"SSC13886",Tocumwal,New South Wales,388.21
"SSC13887",Tolland,New South Wales,2.09
"SSC13888",Tolwong,New South Wales,106.46
"SSC13889",Tomago,New South Wales,34.93
"SSC13890",Tomakin,New South Wales,3.88
"SSC13891",Tomalla,New South Wales,276.84
"SSC13892",Tombong,New South Wales,130.76
"SSC13893",Tomboye,New South Wales,83.88
"SSC13894",Tomerong,New South Wales,55.95
"SSC13895",Tomewin,New South Wales,5.65
"SSC13896",Tomingley,New South Wales,834.04
"SSC13897",Tomki,New South Wales,10.16
"SSC13898",Toms Creek,New South Wales,59.77
"SSC13899",Tonderburine,New South Wales,451.63
"SSC13900",Tongarra,New South Wales,22.02
"SSC13901",Toogong,New South Wales,93.68
"SSC13902",Tooleybuc,New South Wales,120.05
"SSC13903",Toolijooa,New South Wales,8.16
"SSC13904",Tooloom,New South Wales,60.34
"SSC13905",Tooloon,New South Wales,498.19
"SSC13906",Tooma,New South Wales,230.65
"SSC13907",Toongabbie,New South Wales,4.73
"SSC13908",Toongi,New South Wales,190.34
"SSC13909",Toonumbar,New South Wales,101.62
"SSC13910",Tooranie,New South Wales,182.08
"SSC13911",Tooraweenah,New South Wales,509.85
"SSC13912",Toormina,New South Wales,5.40
"SSC13913",Toorooka,New South Wales,97.24
"SSC13914",Toothdale,New South Wales,24.96
"SSC13915",Tootool,New South Wales,119.46
"SSC13916",Toowoon Bay,New South Wales,0.55
"SSC13917",Topi Topi,New South Wales,23.94
"SSC13918",Toronto,New South Wales,9.33
"SSC13919",Torrington,New South Wales,262.67
"SSC13920",Torryburn (Dungog - NSW),New South Wales,22.21
"SSC13921",Torryburn (Uralla - NSW),New South Wales,150.09
"SSC13922",Totnes Valley,New South Wales,46.77
"SSC13923",Tottenham,New South Wales,1621.62
"SSC13924",Touga,New South Wales,81.64
"SSC13925",Toukley,New South Wales,3.68
"SSC13926",Towallum,New South Wales,151.55
"SSC13927",Towamba,New South Wales,132.27
"SSC13928",Townsend,New South Wales,3.22
"SSC13929",Towradgi,New South Wales,1.43
"SSC13930",Towrang,New South Wales,55.05
"SSC13931",Tralee,New South Wales,13.47
"SSC13932",Trangie,New South Wales,1027.97
"SSC13933",Tregeagle,New South Wales,20.63
"SSC13934",Tregear,New South Wales,1.64
"SSC13935",Trenayr,New South Wales,10.88
"SSC13936",Trentham Cliffs,New South Wales,13.79
"SSC13937",Trewilga,New South Wales,6.51
"SSC13938",Triamble,New South Wales,254.37
"SSC13939",Triangle Flat,New South Wales,145.83
"SSC13940",Trundle,New South Wales,879.05
"SSC13941",Trungley Hall,New South Wales,152.30
"SSC13942",Trunkey Creek,New South Wales,67.93
"SSC13943",Tubbamurra,New South Wales,52.98
"SSC13944",Tubbul,New South Wales,134.37
"SSC13945",Tucabia,New South Wales,35.06
"SSC13946",Tucki Tucki,New South Wales,17.43
"SSC13947",Tuckombil,New South Wales,8.82
"SSC13948",Tuckurimba,New South Wales,15.69
"SSC13949",Tuena,New South Wales,231.79
"SSC13950",Tuggerah,New South Wales,9.33
"SSC13951",Tuggerawong,New South Wales,1.49
"SSC13952",Tugrabakh,New South Wales,33.17
"SSC13953",Tullakool,New South Wales,297.78
"SSC13954",Tullamore,New South Wales,1358.13
"SSC13955",Tullarwalla,New South Wales,20.64
"SSC13956",Tullera,New South Wales,15.55
"SSC13957",Tullibigeal,New South Wales,1095.60
"SSC13958",Tullimbar,New South Wales,3.88
"SSC13959",Tulloona,New South Wales,363.16
"SSC13960",Tullymorgan,New South Wales,58.51
"SSC13961",Tumbarumba,New South Wales,231.70
"SSC13962",Tumbi Umbi,New South Wales,13.11
"SSC13963",Tumblong,New South Wales,129.04
"SSC13964",Tumbulgum,New South Wales,8.55
"SSC13965",Tumorrama,New South Wales,195.20
"SSC13966",Tumut,New South Wales,29.51
"SSC13967",Tumut Plains,New South Wales,9.19
"SSC13968",Tuncester,New South Wales,10.95
"SSC13969",Tuncurry,New South Wales,15.67
"SSC13970",Tunglebung,New South Wales,48.49
"SSC13971",Tuntable Creek,New South Wales,19.19
"SSC13972",Tuppal,New South Wales,92.02
"SSC13973",Tura Beach,New South Wales,7.01
"SSC13974",Turill,New South Wales,407.70
"SSC13975",Turlinjah,New South Wales,13.31
"SSC13976",Turners Flat,New South Wales,25.11
"SSC13977",Turondale,New South Wales,84.05
"SSC13978",Tuross,New South Wales,106.76
"SSC13979",Tuross Head,New South Wales,15.85
"SSC13980",Turramurra,New South Wales,6.00
"SSC13981",Turrawan,New South Wales,84.29
"SSC13982",Turrella,New South Wales,0.64
"SSC13983",Turvey Park,New South Wales,3.75
"SSC13984",Tweed Heads,New South Wales,3.76
"SSC13985",Tweed Heads South,New South Wales,8.30
"SSC13986",Tweed Heads West,New South Wales,9.97
"SSC13987",Twelve Mile,New South Wales,175.36
"SSC13988",Twelve Mile Creek,New South Wales,22.67
"SSC13989",Twelve Mile Peg,New South Wales,78.24
"SSC13990",Twenty Forests,New South Wales,8.87
"SSC13991",Twin Rivers,New South Wales,291.00
"SSC13992",Two Mile Flat,New South Wales,81.46
"SSC13993",Tyagarah,New South Wales,17.74
"SSC13994",Tyalgum,New South Wales,30.83
"SSC13995",Tyalgum Creek,New South Wales,31.62
"SSC13996",Tygalgah,New South Wales,18.45
"SSC13997",Tyndale,New South Wales,42.02
"SSC13998",Tyringham,New South Wales,84.02
"SSC13999",Uarbry,New South Wales,172.55
"SSC14000",Uki,New South Wales,16.34
"SSC14001",Ulamambri,New South Wales,183.08
"SSC14002",Ulan,New South Wales,295.10
"SSC14003",Ulladulla,New South Wales,13.55
"SSC14004",Ulmarra,New South Wales,60.33
"SSC14005",Ulong,New South Wales,34.66
"SSC14006",Ultimo,New South Wales,0.56
"SSC14007",Umina Beach,New South Wales,6.99
"SSC14008",Unanderra,New South Wales,6.50
"SSC14009",Underbank,New South Wales,50.69
"SSC14010",Undercliffe,New South Wales,39.83
"SSC14011",Ungarie,New South Wales,858.11
"SSC14012",Unumgar,New South Wales,42.34
"SSC14013",Upper Allyn,New South Wales,147.05
"SSC14014",Upper Bingara,New South Wales,85.32
"SSC14015",Upper Burringbar,New South Wales,18.08
"SSC14016",Upper Bylong,New South Wales,142.98
"SSC14017",Upper Colo,New South Wales,55.72
"SSC14018",Upper Coopers Creek,New South Wales,7.50
"SSC14019",Upper Copmanhurst,New South Wales,23.25
"SSC14020",Upper Corindi,New South Wales,64.42
"SSC14021",Upper Crystal Creek,New South Wales,23.69
"SSC14022",Upper Dartbrook,New South Wales,224.39
"SSC14023",Upper Duck Creek,New South Wales,51.53
"SSC14024",Upper Duroby,New South Wales,5.56
"SSC14025",Upper Eden Creek,New South Wales,52.37
"SSC14026",Upper Fine Flower,New South Wales,197.55
"SSC14027",Upper Growee,New South Wales,17.09
"SSC14028",Upper Horseshoe Creek,New South Wales,42.70
"SSC14029",Upper Horton,New South Wales,595.36
"SSC14030",Upper Kangaroo River,New South Wales,37.63
"SSC14031",Upper Kangaroo Valley,New South Wales,11.64
"SSC14032",Upper Karuah River,New South Wales,180.89
"SSC14033",Upper Lansdowne,New South Wales,84.44
"SSC14034",Upper Macdonald,New South Wales,55.61
"SSC14035",Upper Main Arm,New South Wales,16.80
"SSC14036",Upper Mangrove,New South Wales,43.77
"SSC14037",Upper Manilla,New South Wales,187.49
"SSC14038",Upper Mongogarie,New South Wales,97.70
"SSC14039",Upper Myall,New South Wales,53.26
"SSC14040",Upper Nile,New South Wales,221.44
"SSC14041",Upper Orara,New South Wales,110.03
"SSC14042",Upper Pappinbarra,New South Wales,99.03
"SSC14043",Upper Rollands Plains,New South Wales,71.76
"SSC14044",Upper Rouchel,New South Wales,247.98
"SSC14045",Upper Taylors Arm,New South Wales,40.38
"SSC14046",Upper Tooloom,New South Wales,251.68
"SSC14047",Upper Turon,New South Wales,44.47
"SSC14048",Upper Wilsons Creek,New South Wales,9.33
"SSC14049",Upsalls Creek,New South Wales,13.62
"SSC14050",Uralba,New South Wales,11.63
"SSC14051",Uralla,New South Wales,193.52
"SSC14052",Urana,New South Wales,1073.40
"SSC14053",Urangeline,New South Wales,152.01
"SSC14054",Urangeline East,New South Wales,97.50
"SSC14055",Uranquinty,New South Wales,132.40
"SSC14056",Urawilkie,New South Wales,513.40
"SSC14057",Urbenville,New South Wales,182.71
"SSC14058",Uriarra,New South Wales,205.63
"SSC14059",Urila,New South Wales,40.74
"SSC14060",Urliup,New South Wales,15.43
"SSC14061",Urunga,New South Wales,48.51
"SSC14062",Utungun,New South Wales,27.75
"SSC14063",Vacy,New South Wales,65.45
